ID,paid_late_fees,debt_to_income,credit_utilization_ratio,annual_income,average_age_of_credit,loan_to_income_ratio,employment_stability,credit_inquiries_trend,monthly_payment_burden,paid_principal,paid_interest,total_credit_limit,total_credit_utilized,target
713,0,13.79,0.378339384,61800,90.77272727,0.517799353,1,2,0.15931068,1000.58,1427.97,64458,24387,0
714,0,11.07,0.368483842,260000,142.5,0.064615385,0.5,1,0.016635692,1091.59,700.88,449287,165555,1
715,0,5.6,0.555902778,250000,154.3846154,0.064,0.5,0,0.02741616,1401.32,852.98,57600,32020,1
720,0,20.48,0.65023043,50000,125.1875,0.24,1,4,0.0921744,1471.27,442.74,31029,20176,0
721,0,21.14,0.168112581,80000,26.87837838,0.125,1,3,0.033831,242.18,194.89,339808,57126,0
722,0,17.27,0.755115645,80000,95.0952381,0.2875,1,2,0.083934,1030.45,1187.32,69004,52106,0
724,0,6.37,0.024389439,65000,105.3157895,0.352307692,1,2,0.138230769,2191.87,789.25,363600,8868,1
725,0,5.01,0.361398485,75000,55.63888889,0.18,1,5,0.0542304,433.46,576.82,21652,7825,0
726,0,34.44,0.50437087,60000,66.7,0.5,1,2,0.149406,1645.1,2061.57,301885,152262,0
728,0,18.36,0.195040276,106000,55.72222222,0.226415094,0,0,0.058291698,1242.1,789.75,494221,96393,0
729,0,4.01,0.035941415,70000,250.625,0.085714286,1,2,0.033630857,574.29,203.16,120919,4346,1
730,0,38.05,0.279868637,55000,53.64864865,0.181818182,1,1,0.066445091,509.2,96.51,209191,58546,1
731,0,15.1,0.638397868,100000,167.5,0.11,0.5,3,0.0321144,620.19,698.33,81067,51753,0
733,0,11.2,0.451065839,60000,77.11538462,0.09625,0.5,1,0.038358,683.97,271.13,27537,12421,1
734,0,10.23,0.468004535,72000,83.25,0.138888889,1,1,0.03759,242.18,201.89,44100,20639,0
742,0,27.06,0.257206476,60000,91.18181818,0.3,1,1,0.110698,1826.03,381.21,107785,27723,1
745,0,15.43,0.793550859,64721,166.9166667,0.093091887,0.5,0,0.037430818,420.09,181.33,60039,47644,0
746,0,12.45,0.492808308,80000,154.3846154,0.125,1,5,0.033831,365.18,304.43,57775,28472,0
748,0,31.52,0.284258991,107200,55.69444444,0.233208955,1,3,0.074143657,1270.05,2013.92,448510,127493,1
749,0,12.72,0.122207172,65000,62.15625,0.369230769,1,4,0.129635077,629.01,1444.44,195635,23908,1
750,0,13.89,0.415775714,72000,91.45454545,0.075,0.5,1,0.027413333,552.66,103.44,141141,58683,1
752,0,14.42,0.521374546,134676,42.46808511,0.165211322,1,12,0.0415789,1481.15,840.38,592574,308953,0
756,0,4.3,0.016923728,120000,200.4,0.133333333,1,0,0.036087,584.31,475.88,337987,5720,1
760,0,8.12,0.503901138,95000,125.0625,0.084210526,0.5,0,0.033554526,754.3,312.84,39732,20021,1
762,0,11.5,0.176840093,100000,86.04347826,0.02,1,0,0.0082116,136.53,67.2,220804,39047,0
770,0,21.07,0.561020144,65000,60.12121212,0.430769231,0.5,0,0.120494769,1319.59,1269.23,101319,56842,1
773,0,15.59,0.166937813,82000,117.7647059,0.092987805,1,3,0.03738878,352.57,147.73,287053,47920,0
774,0,12.52,0.51666338,60000,334.3333333,0.166666667,0,2,0.072366,1088.94,710.18,25355,13100,0
776,0,31.5,0.184497509,60000,110.7777778,0.266666667,1,9,0.115786,1029.73,691.01,319110,58875,0
778,0,33.46,0.478236303,75000,60.72727273,0.064,1,0,0.0255056,568.5,225.35,196451,93950,1
779,0,7.64,0.870988635,350000,73.7037037,0.114285714,0.5,1,0.0412944,3095.92,505.54,180643,157338,0
781,0,7.16,0.142415094,28000,166.8333333,0.128571429,1,1,0.046992857,461.7,85.33,26500,3774,0
783,0,23.47,0.166197627,72000,58.61764706,0.055555556,1,1,0.023126667,4000,142.36,355336,59056,1
784,0,14.11,0.046476846,50000,111.1111111,0.16,0,0,0.05904,811.59,169.42,319600,14854,0
801,0,19.23,0.908157929,96000,118.2352941,0.125,0.5,2,0.04096125,586.55,1016.15,45894,41679,0
808,0,24.93,0.280767304,75000,71.60714286,0.266666667,0.5,1,0.1002336,2501.14,613.45,99830,28029,1
813,0,28.63,0.897357578,63000,62.6875,0.228571429,1,8,0.096459048,955.15,551.26,160421,143955,0
814,0,12.13,0.262669256,73400,100.15,0.081743869,0.5,1,0.029877384,769.51,140.19,110188,28943,1
816,0,5.98,0.038932715,75000,167.0833333,0.106666667,1,2,0.0434944,737.37,343.95,193950,7551,1
826,0,17.63,0.209813675,160000,52.23684211,0.225,1,2,0.056613,947.59,543.23,440467,92416,1
827,0,17.6,0.777473344,72000,66.53333333,0.111111111,1,6,0.04689,530.64,306.26,60586,47104,0
828,0,18.25,0.44433303,45000,143.3571429,0.222222222,0.5,0,0.082,758.73,160.04,64823,28803,1
832,0,13.11,0.597427263,55000,250.125,0.145454545,1,7,0.053164364,1026.03,189.62,62657,37433,0
833,0,17.39,0.907566703,67000,64.64516129,0.250746269,0.5,2,0.09838209,2019.18,717.14,79982,72589,0
837,0,21.44,0.065476685,41600,71.5,0.240384615,0,6,0.098001923,455.71,216.23,228799,14981,0
838,0,18.63,0.57297235,50000,105.5263158,0.24,0.5,5,0.0956448,1421.22,551.4,43400,24867,1
841,0,19.2,0.084942706,54000,182.5454545,0.185185185,0.5,0,0.079328889,1103.81,671.6,261023,22172,1
843,0,37.44,0.58940059,46000,90.22727273,0.782608696,0.5,3,0.350885217,2237.67,1756.73,52852,31151,0
844,0,37.62,0.559868939,38000,223.6666667,0.472368421,0.5,0,0.170725263,608.55,1501.52,62261,34858,0
845,0,11.6,0.062501759,75000,117.3529412,0.266666667,1,0,0.0737808,954.58,874.84,284200,17763,1
847,0,10.88,0.78040094,88000,125.25,0.068181818,1,0,0.026559545,286.68,99.39,71881,56096,0
850,0,10.78,0.318960347,70000,69.17241379,0.085714286,0.5,1,0.031325143,459.46,84.68,45015,14358,0
851,0,26.08,0.377241919,119000,39.2745098,0.235294118,1,2,0.082626555,1248.38,2751.88,492045,185620,1
853,0,2.91,0.01090068,40000,69.27586207,0.125,1,0,0.045168,257.44,42.2,313008,3412,0
856,0,8.7,0.475674967,54500,83.16666667,0.403669725,0.5,2,0.155011376,1066.43,330.06,236382,112441,1
858,0,21.93,0.177954939,26000,125.0625,0.384615385,0.5,0,0.16476,1103.81,662.1,57700,10268,1
859,0,20.08,0.147573775,60000,66.76666667,0.42,0.5,2,0.112062,935.48,829.32,262960,38806,1
863,0,12.46,0.861669643,65000,58.61764706,0.153846154,0.5,4,0.044915077,604.8,518.23,69428,59824,0
865,0,16.43,0.190126932,80000,74.18518519,0.32,1,0,0.1228815,1868.73,496.97,246509,46868,1
869,0,5.3,0.507395611,140000,200.7,0.142857143,1,0,0.055259143,2992.4,691.97,51179,25968,1
870,0,6.18,0.082372281,100000,100.25,0.24,1,2,0.0624756,916.16,631.2,397221,32720,1
872,0,25.74,0.265045613,96000,86.69565217,0.078125,1,1,0.031135,888.29,347.12,335214,88847,1
873,0,2.05,0.228214286,75000,181.1818182,0.133333333,1,3,0.0481904,428.49,1048.24,11200,2556,0
875,0,0,0,70000,167.1666667,0.422857143,0.5,0,0.15894,2951.47,744.02,19400,0,1
879,0,10.87,0.084356197,36000,118.0588235,0.277777778,1,5,0.114056667,1150.88,544.33,166200,14020,1
882,0,9.16,0.115800114,150000,73.59259259,0.12,0,2,0.0302008,18000,337.86,835975,96806,0
894,0,16.03,0.403675385,39000,54.02702703,0.287179487,1,5,0.112661538,531.24,187.5,202591,81781,1
899,0,12.07,0.174314548,90000,54.08108108,0.195555556,1,3,0.050905333,496.45,295.81,311437,54288,0
901,0,19.81,0.262979763,59182,154.0769231,0.321043561,1,2,0.123301004,2329.53,701.01,185847,48874,1
906,0,0,0,132323,87.08695652,0.075572652,1,0,0.01967277,253.34,174.46,454600,0,0
909,0,16.79,0.781235463,49000,167.25,0.204081633,1,7,0.079496327,719.79,248.26,40843,31908,0
913,0,14.32,0.402966481,30000,287.4285714,0.166666667,0.5,3,0.065396,478.6,172.33,25687,10351,0
915,0,27.63,0.425267278,75000,142.9285714,0.414666667,1,1,0.1055296,808.26,476.58,95032,40414,1
916,0,16.75,0.084766869,50000,117.9411765,0.16,1,0,0.0752064,634.12,598.09,237699,20149,1
917,0,18.67,0.319414273,106000,38.42307692,0.051886792,0.5,3,0.020355849,393.1,143,344324,109982,0
918,0,30.79,0.205525885,110000,79.4,0.060681818,0.5,2,0.024402545,623.73,295.97,515103,105867,1
923,0,11.11,0.606082868,54000,167.4166667,0.037037037,0,5,0.013666667,490.58,55.69,27224,16500,0
929,0,14.7,0.44616095,61000,111.2777778,0.016393443,1,0,0.00604918,127.17,26.21,47642,21256,0
930,0,1.89,0.019893927,75000,100.05,0.046666667,1,0,0.0175392,2102.7,69.68,188550,3751,1
933,0,23.16,1.047688417,47000,83.79166667,0.221276596,0.5,0,0.068080851,325.2,442.99,148275,155346,0
934,0,9.36,0.881417518,9996,154.3076923,0.350140056,1,2,0.1427491,240.61,110.84,23393,20619,0
935,0,7.07,0.683,42585.6,142.8571429,0.281785392,0.5,2,0.109000225,7529.6,391.26,5000,3415,0
936,0,15.84,0.104290666,70000,132.4666667,0.221428571,1,2,0.085042286,1900.4,571.87,251010,26178,1
938,0,12.46,0.948134491,60000,99.75,0.333333333,1,0,0.090238,978.73,812.01,154033,146044,0
944,0,34.3,0.60355244,75000,71.39285714,0.12,0,1,0.0482496,841.08,358.86,93851,56644,0
948,0,17.27,0.758611399,182000,71.67857143,0.21978022,1,1,0.086231868,4807.54,1707.47,144750,109809,0
950,0,53.65,0.285944311,55000,53.81081081,0.494545455,1,2,0.197083636,3221.37,1277.01,269535,77072,0
959,0,18.4,0.113603389,108000,105.0526316,0.238888889,1,1,0.06081,1351.85,865.23,337041,38289,1
963,0,7.16,0.222675981,165000,66.9,0.152727273,1,0,0.036585455,1053.15,445.72,186100,41440,1
965,0,56.08,0.459276399,15000,83.625,0.518333333,1,1,0.22628,497.5,343.08,23770,10917,0
971,0,1.06,0.06941704,120000,117.9411765,0.266666667,0.5,7,0.098398,4069.22,838.73,44600,3096,0
973,0,8.68,0.050399447,300000,44.15555556,0.066666667,0.5,2,0.024596,2687.85,382.92,1016281,51220,1
975,0,4.86,0.029085487,78000,76.88461538,0.115384615,1,4,0.043364615,670.94,170.69,586203,17050,1
977,0,8.14,0.84281734,205000,90.90909091,0.146341463,1,3,0.054496976,1499.56,350.19,164382,138544,0
983,0,21.92,0.124122761,150000,68.75862069,0.164833333,1,2,0.0602464,3171,636.16,536912,66643,1
984,0,24.48,0.561357894,65000,125.375,0.138461538,0.5,0,0.063326769,736.39,624.77,122690,68873,1
985,0,8.72,0.049668758,59200,143.3571429,0.337837838,1,1,0.098608784,667.74,756.09,142947,7100,1
988,0,12.05,0.057306314,53000,222.8888889,0.283018868,0,6,0.110243774,1079.67,372.38,228282,13082,0
990,0,20.93,0.773349746,80000,32.37096774,0.0375,0.5,8,0.0162825,259.38,171.81,149477,115598,0
991,0,17.3,0.214880679,105000,57.14285714,0.095238095,1,1,0.036834286,481.25,157.84,311303,66893,0
996,0,8.95,0.610191581,90000,87.2173913,0.111111111,1,0,0.042673333,1480.71,364.3,38365,23410,0
997,0,30.16,0.603848103,71000,71.60714286,0.14084507,1,0,0.05448169,970.37,343.86,94696,57182,0
1000,0,20.27,0.697938672,44346,200.6,0.108239751,0.5,1,0.050872683,283.12,268.15,31242,21805,0
1008,0,26.29,0.250956164,52499.2,95.28571429,0.228574912,1,0,0.103974156,2947.22,682.16,78177,19619,1
1009,0,41.93,0.21809816,36000,111,0.168055556,0.5,1,0.081576667,585.79,629.02,202120,44082,1
1010,0,27.04,0.286868883,54000,58.97058824,0.074074074,0.5,1,0.027333333,405.79,83.22,278019,79755,0
1012,0,37.88,0.270618038,50000,54.18918919,0.32,1,1,0.1048608,620.06,1079.95,298040,80655,1
1013,0,8.99,0.105498034,90000,65.96666667,0.133333333,1,3,0.049192,910.59,191.76,350016,36926,1
1017,0,9.42,0.649377194,138000,250.625,0.192028986,0,4,0.05738087,1453.19,1783.31,41586,27005,0
1020,0,21.86,0.049531732,47000,118.0588235,0.425531915,0.5,4,0.169557447,1407.26,558.42,220707,10932,1
1021,0,27.06,0.135891293,64000,90.63636364,0.234375,1,2,0.072110625,310.3,428.13,285905,38852,0
1024,0,5.34,0.211729715,170000,90.81818182,0.052941176,1,8,0.020332941,1103.18,332.35,149620,31679,0
1027,0,14.9,0.159169516,113000,42.25531915,0.088495575,1,0,0.031980531,1034.12,167.52,307050,48873,1
1028,0,28.28,1.069292388,25000,74.33333333,0.184,1,3,0.0876048,267.33,232.59,81019,86633,0
1029,0,25.17,0.580126391,42000,58.94117647,0.333333333,1,1,0.149451429,870.21,667.31,42408,24602,1
1030,0,10.59,0.103414236,118000,52.52631579,0.169491525,0.5,0,0.043145085,1047.96,660.12,397102,41066,1
1035,0,16.06,0.560149328,50000,95.52380952,0.04,1,2,0.015036,199.44,49.39,64556,36161,0
1040,0,14.28,0.490225371,60000,69.13793103,0.26,0.5,4,0.101276,1122.83,387.29,46856,22970,1
1045,0,15.44,0.901347458,95000,105.7368421,0.105263158,0.5,2,0.042914526,687.44,316.69,53805,48497,0
1046,0,13.75,0.697869885,100600,54.16216216,0.099403579,1,3,0.037357455,997.25,251.05,143842,100383,0
1054,0,35.08,0.951507725,48000,58.91176471,0.166666667,1,1,0.070335,896.31,503.27,91396,86964,0
1063,0,22.08,0.385926231,56368,64.22580645,0.26610843,0.5,1,0.082889583,781.83,1125.32,70301,27131,1
1070,0,15,0.176356394,120000,91.13636364,0.083333333,1,8,0.035167,890.31,507.47,198836,35066,0
1071,0,16.54,0.179271619,150000,105.3684211,0.086666667,1,1,0.0335192,625.63,255.35,499711,89584,1
1077,0,19.62,0.485555556,43000,95.47619048,0.23255814,0.5,6,0.100975814,1088.94,700.14,9000,4370,1
1080,0,20.66,0.104924939,120000,104.3684211,0.083333333,1,1,0.031323,745.37,189.89,675054,70830,1
1084,0,4.43,0.661212219,180000,200.8,0.194444444,0.5,5,0.054377333,815.32,788.64,49562,32771,0
1085,32.82,19.02,0.602333828,85000,100.4,0.258823529,0.5,1,0.092661176,548.95,2044.89,77555,46714,0
1086,0,30.78,0.364162305,72100,35.75,0.166435506,0.5,5,0.066930374,12000,427.98,355726,129542,1
1087,0,14.81,0.73671421,35000,249.875,0.228571429,0.5,5,0.089681143,765.71,268.45,28395,20919,0
1089,0,18.05,0.087577606,156000,64.48387097,0.230769231,1,4,0.083395385,5677.83,758.83,891849,78106,1
1090,0,18.34,0.17869543,147000,35.01754386,0.095238095,0.5,2,0.037097959,1349.43,460.27,550971,98456,1
1094,0,13.76,0.052345203,75000,83.33333333,0.213333333,1,6,0.0913872,1044.65,653.67,508165,26600,1
1096,0,24.99,0.748027084,90000,76.96153846,0.111111111,0.5,0,0.036410667,488.82,864.66,83886,62749,0
1097,0,19.63,0.827645555,95000,99.75,0.421052632,1,1,0.161685474,1938.94,579.17,101680,84155,0
1099,0,14.52,0.480547069,62000,71.35714286,0.274193548,1,3,0.075863226,17000,141.19,41896,20133,1
1101,0,4.5,0.629585013,50000,250.125,0.32,1,0,0.115656,542.44,1361.78,40676,25609,0
1107,0,16.26,0.212054318,200000,74,0.0475,1,2,0.0173586,727.43,134.09,756509,160421,1
1108,0,12.58,0.405726699,75000,133.8,0.4,1,1,0.1106704,1431.86,1289.6,58463,23720,1
1110,0,11.49,0.171375057,118000,152.8461538,0.169491525,1,2,0.046884407,712.09,655.91,379606,65055,1
1111,0,28.07,0.152190202,65800,91.18181818,0.455927052,1,1,0.16007234,786.24,1805.55,282942,43061,0
1114,0,24.65,0.929084086,56000,71.39285714,0.178571429,0.5,0,0.058517143,387.56,692.84,100457,93333,0
1121,0,13.81,0.297505712,190000,80.2,0.157894737,1,0,0.05982,702.16,2043.56,390853,116281,1
1122,0,22.59,0.265209667,68200,87.34782609,0.175953079,0.5,1,0.052578299,658.08,813.23,210524,55833,1
1124,0,24.13,0.459837592,28600,100.05,0.34965035,0.5,1,0.097804196,592.58,565.1,38668,17781,1
1125,0,29.31,0.717407996,38000,166.8333333,0.157894737,1,1,0.066634737,672.26,377.45,36466,26161,0
1129,0,24.19,0.419281107,65000,69.03448276,0.184615385,1,2,0.079504615,1046.38,565.58,59063,24764,1
1132,0,36.93,0.303497362,85000,54.18918919,0.411764706,1,3,0.188323765,2128.29,1788.62,325960,98928,1
1133,0,10.29,1.347902813,71000,94.66666667,0.197183099,1,2,0.082071549,1264.01,666.65,39100,52703,0
1135,0,12.91,0.174380057,232000,73.92592593,0.070905172,1,0,0.018255,850.75,541.92,628042,109518,1
1139,0,10.13,0.682762514,82000,125.4375,0.095121951,0.5,4,0.03437561,1010.52,161.67,53140,36282,0
1140,0,4.48,0.01652373,78000,142.5714286,0.076923077,1,1,0.028115385,614.05,112.9,480400,7938,1
1144,0,23.85,0.258371292,110000,52.55263158,0.2,1,6,0.050898545,861.19,526.4,432490,111743,1
1150,0,28.67,0.30923409,250000,51.20512821,0.16,1,3,0.06188112,2899.41,924.07,702733,217309,1
1152,0,14.29,0.221407809,111000,40.6122449,0.234234234,1,3,0.062497297,965.17,751.83,563869,124845,1
1153,0,36.52,0.550216727,35000,142.7857143,0.285714286,0.5,0,0.116499429,1158.65,483.68,119044,65500,1
1154,0,20.59,0.268605092,32000,118.0588235,0.403125,0.5,3,0.1701225,4110.83,578.98,44813,12037,1
1155,0,29.07,0.805509836,61846,58.91176471,0.242537917,1,2,0.100963684,1703.32,867.08,88097,70963,0
1156,0,9.71,0.385062068,115000,105.8947368,0.062608696,1,1,0.024561391,514.59,187.19,96265,37068,1
1157,0,24.59,0.26613714,122000,66.83333333,0.229508197,0.5,5,0.065578033,28000,593.29,540105,143742,1
1158,0,57.02,0.691037054,38700,58.26470588,0.940568475,1,1,0.268750388,1247.03,1246.69,93351,64509,0
1161,0,13.16,0.366414132,62000,71.32142857,0.096774194,1,1,0.037428387,434.92,141.91,55702,20410,0
1162,0,33.19,0.300102408,74400,44.53333333,0.268817204,0.5,6,0.110375806,1364.35,657.35,487267,146230,1
1164,0,14.54,0.127136104,86000,62.625,0.11627907,1,3,0.031470698,489.48,367.14,572245,72753,0
1165,0,24.98,0.373793925,37000,76.69230769,0.27027027,1,3,0.114055135,1120.37,629.08,41975,15690,1
1168,0,27.53,0.339859698,55000,71.64285714,0.109090909,1,3,0.047624727,383.34,259.2,148679,50530,0
1169,0,62.48,0.300499916,30000,60.09090909,1.066666667,1,3,0.409664,3126.36,953.5,190832,57345,0
1173,0,16.78,0.320563123,55000,39.29411765,0.181818182,0,4,0.066445091,765.73,163.07,89714,28759,0
1174,0,15.17,0.781356655,39000,182.0909091,0.769230769,0,2,0.275390769,2303.89,3085.14,28128,21978,0
1180,0,25.63,0.211046242,70000,118.0588235,0.094285714,1,0,0.036466286,317.63,104.17,325957,68792,0
1187,0,26.19,0.877543157,40000,66.6,0.075,0.5,1,0.029886,3000,1.24,93437,81995,0
1201,0,18.41,0.58245753,87000,79.92,0.149425287,0.5,1,0.045973793,406.49,580.12,55568,32366,0
1203,0,17.35,0.102072722,110000,143.1428571,0.154545455,1,0,0.056486182,2180.27,437.4,520668,53146,1
1205,0,23.58,0.247402035,60000,74.11111111,0.066666667,1,1,0.027184,368.68,171.98,221712,54852,0
1210,0,15.71,0.169443408,90000,133.6,0.122222222,1,2,0.047954667,1322.09,432.88,184929,31335,1
1213,0,11.82,0.316452818,61000,95.38095238,0.040983607,1,3,0.015739672,121.2,37.51,123140,38968,0
1217,0,14.76,0.106976744,109000,33.71186441,0.04587156,1,5,0.017871193,604.98,203.78,230050,24610,1
1218,0,8.75,0.110209626,210000,125.1875,0.152380952,0.5,1,0.062558857,1447.6,716.95,355586,39189,1
1219,0,18.34,0.288536758,57626,71.46428571,0.444243918,1,1,0.181139069,2359.47,1100.64,94851,27368,1
1220,0,20.75,0.508699157,145000,73.59259259,0.073793103,1,10,0.028948966,507.51,179.13,315088,160285,0
1223,0,19.76,0.171051632,209000,51.25641026,0.114832536,1,2,0.030645933,24000,763.84,803161,137382,1
1228,0,29.11,0.320265671,130000,49.875,0.092307692,1,6,0.035706462,1461.59,465.89,504834,161681,1
1229,0,5.79,0.323904762,71500,66.63333333,0.167832168,1,1,0.066884476,1421.22,563.39,31500,10203,1
1230,0,22.92,0.745248889,70000,66.7,0.357142857,1,2,0.129063429,2585.28,418.81,67721,50469,0
1233,0,16.06,0.740320283,75000,62.53125,0.042666667,0.5,2,0.0170016,225.17,91.48,46334,34302,0
1239,0,19.42,0.545745639,55000,57.22857143,0.072727273,0.5,1,0.028978909,376.93,151.69,62148,33917,0
1242,0,12.48,0.307069928,160000,71.17857143,0.025,1,0,0.010194,368.68,167.45,215179,66075,0
1247,0,8.41,0.752217644,200000,90.68181818,0.085,0,2,0.0399534,17000,1341.12,55577,41806,0
1250,0,17.09,0.680687222,42700,181.5454545,0.147540984,0.5,2,0.06748103,383.11,329.6,32595,22187,0
1253,0,8.95,0.041232361,35000,58.20588235,0.857142857,1,0,0.228750857,1874.28,1441.69,212600,8766,0
1258,0,6.58,0.219223379,103000,53.7027027,0.291262136,1,3,0.108481165,30000,647.13,124900,27381,1
1259,0,17.04,0.841067802,80000,105.3157895,0.25,1,3,0.105501,2240.74,1317.73,60573,50946,0
1260,0,16.33,0.512361958,43000,71.5,0.11627907,0.5,4,0.045616744,357.36,129.99,48536,24868,0
1261,0,26.38,0.150782697,72000,83.54166667,0.347222222,1,0,0.093975,912.95,743.57,406479,61290,1
1264,0,2,0.142686604,100000,181.2727273,0.16,0,0,0.0666048,1816.87,931.57,114762,16375,0
1269,0,4.41,0.047875107,315000,95.38095238,0.126984127,1,3,0.049815619,2858.79,930.97,726766,34794,1
1275,0,19.12,0.128126625,60000,132.7333333,0.083333333,1,1,0.032466,481.88,164.55,294287,37706,0
1277,0,17.83,0.208030365,50000,100.35,0.54,0.5,1,0.220152,1856.1,875.43,224996,46806,0
1281,0,35.25,0.186894319,62100,62.40625,0.218196457,1,6,0.092067633,595.29,333.51,374372,69968,1
1282,0,20.42,0.328851656,55000,68.96551724,0.272727273,0.5,0,0.106250182,1445.61,484.94,218445,71836,1
1283,0,27.5,0.215365691,80000,60.78787879,0.25,0.5,3,0.075318,642.12,844.83,251196,54099,1
1288,0,15.16,0.616691698,230000,64.48387097,0.026086957,1,2,0.009716348,3771,85.24,239700,147821,0
1290,0,16.6,0.375833434,70000,95.0952381,0.428571429,1,0,0.109069714,1174.37,717.82,98988,37203,1
1292,0,10.16,0.162322236,100000,105,0.19,0.5,3,0.0740196,2298.81,774.34,273185,44344,1
1296,0,21.85,0.677577409,140000,42.63829787,0.214285714,0.5,4,0.093041143,2593.74,1567.58,123273,83527,0
1306,0,21.82,0.109471803,62000,66.23333333,0.35483871,1,1,0.136279355,2149.38,695.91,251800,27565,1
1309,0,26.56,0.087078398,30000,124.625,0.066666667,0.5,0,0.025604,195.4,58.54,177300,15439,0
1310,0,2.43,0.01022116,45000,74.03703704,0.555555556,1,5,0.204965333,2536.5,486.73,317870,3249,0
1315,0,19.42,0.328757684,65000,125.75,0.076923077,0.5,2,0.034305231,420.31,317.41,290232,95416,0
1316,0,11.57,0.076128543,115000,118,0.226086957,1,3,0.061204174,1598.81,1315.66,324622,24713,1
1317,0,2.32,0.101348614,158000,71.5,0.088607595,1,3,0.032690886,1062.36,223.71,103662,10506,1
1320,0,5.63,0.973015149,55000,60.75757576,0.654545455,1,3,0.177192,1761.67,1461.61,197370,192044,0
1324,0,7.87,0.06780491,115000,74.25925926,0.104347826,1,4,0.028241739,438.22,356.92,308370,20909,0
1329,0,18.28,0.627156287,59000,64.74193548,0.203389831,1,6,0.079226441,573.34,198.78,65738,41228,0
1333,0,28.92,0.040243281,53000,71.14285714,0.094339623,1,1,0.036749434,359.91,124.13,471060,18957,0
1334,0,18.19,0.581334936,26000,71.57142857,0.215384615,1,4,0.084507692,536,187.91,46579,27078,1
1336,0,12.7,0.764136627,55000,167.3333333,0.16,0.5,2,0.061891636,853.93,271.04,40197,30716,0
1339,0,20.82,0.30441984,58000,87.39130435,0.25862069,0.5,5,0.112291034,1633.38,1042.7,122561,37310,1
1340,0,27.87,0.808043049,48000,45.18181818,0.25,0.5,0,0.092235,910.59,187.28,115031,92950,0
